Belief propagation time: 18

Probabilities: 
Vars:782713
Stmts:7002
org.joda.time.format.PeriodFormatterBuilder$Separator:parseInto:(Lorg/joda/time/ReadWritablePeriod;Ljava/lang/String;ILjava/util/Locale;)I#1736#150 prob_bp = 0.49999538504548270000
org.joda.time.format.PeriodFormatter:parseMutablePeriod:(Ljava/lang/String;)Lorg/joda/time/MutablePeriod;#318#33 prob_bp = 0.49999556113743170000
org.joda.time.format.PeriodFormatter:parseMutablePeriod:(Ljava/lang/String;)Lorg/joda/time/MutablePeriod;#319#34 prob_bp = 0.49999571633673340000
org.joda.time.format.PeriodFormatter:parseMutablePeriod:(Ljava/lang/String;)Lorg/joda/time/MutablePeriod;#319#35 prob_bp = 0.49999632128762755000
org.joda.time.format.PeriodFormatter:parsePeriod:(Ljava/lang/String;)Lorg/joda/time/Period;#304#6 prob_bp = 0.49999980714134640000
org.joda.time.format.PeriodFormatter:parsePeriod:(Ljava/lang/String;)Lorg/joda/time/Period;#304#4 prob_bp = 0.49999993789277840000
org.joda.time.format.PeriodFormatterBuilder$Separator:parseInto:(Lorg/joda/time/ReadWritablePeriod;Ljava/lang/String;ILjava/util/Locale;)I#1736#149 prob_bp = 0.49999999605446230000
org.joda.time.format.PeriodFormatterBuilder$Separator:parseInto:(Lorg/joda/time/ReadWritablePeriod;Ljava/lang/String;ILjava/util/Locale;)I#1736#148 prob_bp = 0.49999999620767566000
org.joda.time.format.PeriodFormatterBuilder:toFormatter:()Lorg/joda/time/format/PeriodFormatter;#125#34 prob_bp = 0.49999999832471587000
org.joda.time.format.PeriodFormatterBuilder$Separator:parseInto:(Lorg/joda/time/ReadWritablePeriod;Ljava/lang/String;ILjava/util/Locale;)I#1734#143 prob_bp = 0.49999999873163464000
org.joda.time.format.PeriodFormatterBuilder$Separator:parseInto:(Lorg/joda/time/ReadWritablePeriod;Ljava/lang/String;ILjava/util/Locale;)I#1736#146 prob_bp = 0.49999999902272180000
org.joda.time.format.PeriodFormatterBuilder:toFormatter:()Lorg/joda/time/format/PeriodFormatter;#125#33 prob_bp = 0.49999999930649870000
org.joda.time.format.PeriodFormatter:checkParser:()V#335#4 prob_bp = 0.49999999936151546000
org.joda.time.format.PeriodFormatterBuilder:toFormatter:()Lorg/joda/time/format/PeriodFormatter;#123#15 prob_bp = 0.49999999954953550000
org.joda.time.format.PeriodFormatterBuilder:toFormatter:(Ljava/util/List;ZZ)Lorg/joda/time/format/PeriodFormatter;#803#98 prob_bp = 0.49999999960729870000
org.joda.time.format.PeriodFormatterBuilder:toFormatter:(Ljava/util/List;ZZ)Lorg/joda/time/format/PeriodFormatter;#803#87 prob_bp = 0.49999999961096930000
org.joda.time.format.PeriodFormatterBuilder$Separator:parseInto:(Lorg/joda/time/ReadWritablePeriod;Ljava/lang/String;ILjava/util/Locale;)I#1727#112 prob_bp = 0.49999999967915870000
org.joda.time.format.PeriodFormatterBuilder$Separator:parseInto:(Lorg/joda/time/ReadWritablePeriod;Ljava/lang/String;ILjava/util/Locale;)I#1734#141 prob_bp = 0.49999999968504520000
org.joda.time.format.PeriodFormatterBuilder$Separator:parseInto:(Lorg/joda/time/ReadWritablePeriod;Ljava/lang/String;ILjava/util/Locale;)I#1734#140 prob_bp = 0.49999999968867720000
org.joda.time.format.PeriodFormatterBuilder$Separator:parseInto:(Lorg/joda/time/ReadWritablePeriod;Ljava/lang/String;ILjava/util/Locale;)I#1727#111 prob_bp = 0.49999999992038635000
org.joda.time.format.PeriodFormatterBuilder$Separator:parseInto:(Lorg/joda/time/ReadWritablePeriod;Ljava/lang/String;ILjava/util/Locale;)I#1728#128 prob_bp = 0.49999999992633460000
org.joda.time.format.PeriodFormatterBuilder:toFormatter:(Ljava/util/List;ZZ)Lorg/joda/time/format/PeriodFormatter;#808#126 prob_bp = 0.49999999996923790000
org.joda.time.format.PeriodFormatterBuilder$Separator:parseInto:(Lorg/joda/time/ReadWritablePeriod;Ljava/lang/String;ILjava/util/Locale;)I#1710#30#unexe#3 prob_bp = 0.49999999998029054000
org.joda.time.format.PeriodFormatterBuilder$Literal:parseInto:(Lorg/joda/time/ReadWritablePeriod;Ljava/lang/String;ILjava/util/Locale;)I#1566#30 prob_bp = 0.49999999998530410000
org.joda.time.format.PeriodFormatterBuilder:toFormatter:(Ljava/util/List;ZZ)Lorg/joda/time/format/PeriodFormatter;#808#125 prob_bp = 0.49999999999238465000
org.joda.time.format.PeriodFormatterBuilder$Separator:parseInto:(Lorg/joda/time/ReadWritablePeriod;Ljava/lang/String;ILjava/util/Locale;)I#1734#137 prob_bp = 0.49999999999369366000
org.joda.time.format.PeriodFormatterBuilder$Separator:parseInto:(Lorg/joda/time/ReadWritablePeriod;Ljava/lang/String;ILjava/util/Locale;)I#1714#51#unexe#3 prob_bp = 0.49999999999511857000
org.joda.time.format.PeriodFormatter:checkParser:()V#335#1 prob_bp = 0.49999999999787864000
org.joda.time.format.PeriodFormatterBuilder:toFormatter:(Ljava/util/List;ZZ)Lorg/joda/time/format/PeriodFormatter;#801#65 prob_bp = 0.49999999999819644000
org.joda.time.format.PeriodFormatterBuilder$Separator:parseInto:(Lorg/joda/time/ReadWritablePeriod;Ljava/lang/String;ILjava/util/Locale;)I#1734#135 prob_bp = 0.49999999999843026000
org.joda.time.format.PeriodFormatterBuilder$Separator:parseInto:(Lorg/joda/time/ReadWritablePeriod;Ljava/lang/String;ILjava/util/Locale;)I#1716#63#unexe#3 prob_bp = 0.49999999999878986000
org.joda.time.format.PeriodFormatter:checkParser:()V#335#0 prob_bp = 0.49999999999946380000
org.joda.time.format.PeriodFormatterBuilder:toFormatter:(Ljava/util/List;ZZ)Lorg/joda/time/format/PeriodFormatter;#801#64 prob_bp = 0.49999999999958644000
org.joda.time.format.PeriodFormatterBuilder$Separator:parseInto:(Lorg/joda/time/ReadWritablePeriod;Ljava/lang/String;ILjava/util/Locale;)I#1710#30#unexe#6 prob_bp = 0.49999999999960630000
org.joda.time.format.PeriodFormatterBuilder$Separator:parseInto:(Lorg/joda/time/ReadWritablePeriod;Ljava/lang/String;ILjava/util/Locale;)I#1716#71#unexe#3 prob_bp = 0.49999999999970160000
org.joda.time.format.PeriodFormatter:parsePeriod:(Ljava/lang/String;)Lorg/joda/time/Period;#302#1 prob_bp = 0.49999999999985680000
org.joda.time.format.PeriodFormatterBuilder$Separator:parseInto:(Lorg/joda/time/ReadWritablePeriod;Ljava/lang/String;ILjava/util/Locale;)I#1714#51#unexe#6 prob_bp = 0.49999999999989740000
org.joda.time.format.PeriodFormatterBuilder:toFormatter:()Lorg/joda/time/format/PeriodFormatter;#123#12 prob_bp = 0.49999999999991934000
