Belief propagation time: 66

Probabilities: 
Vars:521999
Stmts:9340
org.jfree.chart.renderer.category.MinMaxCategoryRenderer:<init>:()V#144#1 prob_bp = 0.49999999999658123000
org.jfree.chart.renderer.category.MinMaxCategoryRenderer:<init>:()V#144#0 prob_bp = 0.49999999999665345000
org.jfree.chart.renderer.category.MinMaxCategoryRenderer:setDrawLines:(Z)V#171#19 prob_bp = 0.49999999999999734000
org.jfree.chart.renderer.category.MinMaxCategoryRenderer:setDrawLines:(Z)V#171#17 prob_bp = 0.49999999999999856000
org.jfree.chart.renderer.category.MinMaxCategoryRenderer:setDrawLines:(Z)V#171#14 prob_bp = 0.49999999999999860000
org.jfree.chart.renderer.category.MinMaxCategoryRenderer:setDrawLines:(Z)V#171#18 prob_bp = 0.49999999999999920000
org.jfree.chart.renderer.category.AbstractCategoryItemRenderer:equals:(Ljava/lang/Object;)Z#1299#32 prob_bp = 0.49999999999999950000
org.jfree.chart.renderer.AbstractRenderer:equals:(Ljava/lang/Object;)Z#2423#311 prob_bp = 0.49999999999999950000
org.jfree.chart.renderer.category.MinMaxCategoryRenderer:setDrawLines:(Z)V#169#4 prob_bp = 0.49999999999999956000
org.jfree.chart.renderer.category.MinMaxCategoryRenderer:setDrawLines:(Z)V#169#5 prob_bp = 0.49999999999999960000
org.jfree.chart.renderer.category.AbstractCategoryItemRenderer:equals:(Ljava/lang/Object;)Z#1311#74 prob_bp = 0.49999999999999960000
org.jfree.chart.renderer.AbstractRenderer:equals:(Ljava/lang/Object;)Z#2375#90 prob_bp = 0.49999999999999960000
org.jfree.chart.util.StrokeList:equals:(Ljava/lang/Object;)Z#113#17 prob_bp = 0.49999999999999970000
org.jfree.chart.renderer.AbstractRenderer:equals:(Ljava/lang/Object;)Z#2410#250 prob_bp = 0.49999999999999970000
org.jfree.chart.renderer.category.AbstractCategoryItemRenderer:equals:(Ljava/lang/Object;)Z#1327#141 prob_bp = 0.49999999999999980000
org.jfree.chart.renderer.AbstractRenderer:equals:(Ljava/lang/Object;)Z#2398#191 prob_bp = 0.49999999999999980000
org.jfree.chart.util.ObjectList:<init>:()V#60#0 prob_bp = 0.49999999999999983000
org.jfree.chart.renderer.category.AbstractCategoryItemRenderer:equals:(Ljava/lang/Object;)Z#1315#85 prob_bp = 0.49999999999999983000
org.jfree.chart.renderer.category.AbstractCategoryItemRenderer:equals:(Ljava/lang/Object;)Z#1315#96 prob_bp = 0.49999999999999983000
org.jfree.chart.labels.StandardCategorySeriesLabelGenerator:equals:(Ljava/lang/Object;)Z#149#21 prob_bp = 0.49999999999999983000
org.jfree.chart.renderer.AbstractRenderer:equals:(Ljava/lang/Object;)Z#2391#163 prob_bp = 0.49999999999999983000
org.jfree.chart.util.ShapeList:equals:(Ljava/lang/Object;)Z#104#1 prob_bp = 0.49999999999999983000
org.jfree.chart.labels.ItemLabelAnchor:equals:(Ljava/lang/Object;)Z#192#1 prob_bp = 0.49999999999999983000
org.jfree.chart.renderer.AbstractRenderer:equals:(Ljava/lang/Object;)Z#2443#391 prob_bp = 0.49999999999999983000
org.jfree.chart.util.StrokeList:<init>:()V#60#0 prob_bp = 0.49999999999999990000
org.jfree.chart.renderer.category.AbstractCategoryItemRenderer:equals:(Ljava/lang/Object;)Z#1303#41 prob_bp = 0.49999999999999990000
org.jfree.chart.renderer.category.AbstractCategoryItemRenderer:equals:(Ljava/lang/Object;)Z#1303#45 prob_bp = 0.49999999999999990000
org.jfree.chart.labels.StandardCategorySeriesLabelGenerator:equals:(Ljava/lang/Object;)Z#147#17 prob_bp = 0.49999999999999990000
org.jfree.chart.util.StrokeList:equals:(Ljava/lang/Object;)Z#105#0 prob_bp = 0.49999999999999990000
org.jfree.chart.renderer.AbstractRenderer:equals:(Ljava/lang/Object;)Z#2427#320 prob_bp = 0.49999999999999990000
org.jfree.chart.renderer.AbstractRenderer:equals:(Ljava/lang/Object;)Z#2435#359 prob_bp = 0.49999999999999990000
org.jfree.chart.util.BooleanList:<init>:()V#62#0 prob_bp = 0.49999999999999994000
org.jfree.chart.renderer.AbstractRenderer:<init>:()V#341#163 prob_bp = 0.49999999999999994000
org.jfree.chart.util.ShapeList:<init>:()V#60#0 prob_bp = 0.49999999999999994000
org.jfree.chart.util.ShapeList:<init>:()V#60#1 prob_bp = 0.49999999999999994000
org.jfree.chart.labels.ItemLabelPosition:<init>:(Lorg/jfree/chart/labels/ItemLabelAnchor;Lorg/jfree/chart/text/TextAnchor;Lorg/jfree/chart/text/TextAnchor;D)V#125#47 prob_bp = 0.49999999999999994000
org.jfree.chart.labels.ItemLabelPosition:<init>:(Lorg/jfree/chart/labels/ItemLabelAnchor;Lorg/jfree/chart/text/TextAnchor;Lorg/jfree/chart/text/TextAnchor;D)V#126#53 prob_bp = 0.49999999999999994000
org.jfree.chart.renderer.category.AbstractCategoryItemRenderer:<init>:()V#233#31 prob_bp = 0.49999999999999994000
org.jfree.chart.renderer.category.AbstractCategoryItemRenderer:<init>:()V#234#42 prob_bp = 0.49999999999999994000
org.jfree.chart.labels.StandardCategorySeriesLabelGenerator:<init>:(Ljava/lang/String;)V#87#18 prob_bp = 0.49999999999999994000
org.jfree.chart.renderer.category.AbstractCategoryItemRenderer:equals:(Ljava/lang/Object;)Z#1291#1 prob_bp = 0.49999999999999994000
org.jfree.chart.labels.StandardCategorySeriesLabelGenerator:equals:(Ljava/lang/Object;)Z#149#25 prob_bp = 0.49999999999999994000
org.jfree.chart.renderer.AbstractRenderer:equals:(Ljava/lang/Object;)Z#2384#131 prob_bp = 0.49999999999999994000
org.jfree.chart.renderer.AbstractRenderer:equals:(Ljava/lang/Object;)Z#2401#218 prob_bp = 0.49999999999999994000
org.jfree.chart.util.ShapeList:equals:(Ljava/lang/Object;)Z#113#21 prob_bp = 0.49999999999999994000
org.jfree.chart.renderer.AbstractRenderer:equals:(Ljava/lang/Object;)Z#2416#282 prob_bp = 0.49999999999999994000
org.jfree.chart.labels.ItemLabelPosition:equals:(Ljava/lang/Object;)Z#176#1 prob_bp = 0.49999999999999994000
org.jfree.chart.labels.ItemLabelPosition:equals:(Ljava/lang/Object;)Z#183#21 prob_bp = 0.49999999999999994000
org.jfree.chart.labels.ItemLabelPosition:equals:(Ljava/lang/Object;)Z#183#25 prob_bp = 0.49999999999999994000
org.jfree.chart.labels.ItemLabelPosition:equals:(Ljava/lang/Object;)Z#183#26 prob_bp = 0.49999999999999994000
org.jfree.chart.renderer.AbstractRenderer:<init>:()V#337#140 prob_bp = 0.50000000000000000000
org.jfree.chart.renderer.category.AbstractCategoryItemRenderer:<init>:()V#231#9 prob_bp = 0.50000000000000000000
org.jfree.chart.labels.StandardCategorySeriesLabelGenerator:<init>:()V#75#0 prob_bp = 0.50000000000000000000
