Belief propagation time: 100

Probabilities: 
Vars:871175
Stmts:8284
org.apache.commons.lang3.text.translate.LookupTranslator:translate:(Ljava/lang/CharSequence;ILjava/io/Writer;)I#70#90 prob_bp = 0.49833414294950520000
org.apache.commons.lang3.text.translate.LookupTranslator:translate:(Ljava/lang/CharSequence;ILjava/io/Writer;)I#70#37 prob_bp = 0.49834010656159480000
org.apache.commons.lang3.text.translate.LookupTranslator:translate:(Ljava/lang/CharSequence;ILjava/io/Writer;)I#70#33 prob_bp = 0.49959244947879144000
org.apache.commons.lang3.text.translate.AggregateTranslator:translate:(Ljava/lang/CharSequence;ILjava/io/Writer;)I#52#33 prob_bp = 0.49988411027475366000
org.apache.commons.lang3.text.translate.LookupTranslator:translate:(Ljava/lang/CharSequence;ILjava/io/Writer;)I#70#31 prob_bp = 0.49989934172405480000
org.apache.commons.lang3.text.translate.AggregateTranslator:translate:(Ljava/lang/CharSequence;ILjava/io/Writer;)I#52#28 prob_bp = 0.49990431649376770000
org.apache.commons.lang3.reflect.TypeUtils:getTypeArguments:(Ljava/lang/reflect/Type;Ljava/lang/Class;)Ljava/util/Map;#534#6 prob_bp = 0.49997493853754560000
org.apache.commons.lang3.text.translate.LookupTranslator:translate:(Ljava/lang/CharSequence;ILjava/io/Writer;)I#66#18#unexe#4 prob_bp = 0.49997515886182436000
org.apache.commons.lang3.reflect.TypeUtils:getTypeArguments:(Ljava/lang/Class;Ljava/lang/Class;Ljava/util/Map;)Ljava/util/Map;#675#65 prob_bp = 0.49997833446410630000
org.apache.commons.lang3.text.translate.AggregateTranslator:translate:(Ljava/lang/CharSequence;ILjava/io/Writer;)I#51#26 prob_bp = 0.49998096235368805000
org.apache.commons.lang3.reflect.TypeUtils:getTypeArguments:(Ljava/lang/reflect/Type;Ljava/lang/Class;Ljava/util/Map;)Ljava/util/Map;#548#16 prob_bp = 0.49999266750502613000
org.apache.commons.lang3.text.translate.LookupTranslator:translate:(Ljava/lang/CharSequence;ILjava/io/Writer;)I#65#4 prob_bp = 0.49999387665427130000
org.apache.commons.lang3.reflect.TypeUtils:getTypeArguments:(Ljava/lang/Class;Ljava/lang/Class;Ljava/util/Map;)Ljava/util/Map;#675#64 prob_bp = 0.49999568163753110000
org.apache.commons.lang3.reflect.TypeUtils:getTypeArguments:(Ljava/lang/Class;Ljava/lang/Class;Ljava/util/Map;)Ljava/util/Map;#676#77 prob_bp = 0.49999700848279380000
org.apache.commons.lang3.reflect.TypeUtils:getTypeArguments:(Ljava/lang/Class;Ljava/lang/Class;Ljava/util/Map;)Ljava/util/Map;#676#76 prob_bp = 0.49999807137158640000
org.apache.commons.lang3.reflect.TypeUtils:getTypeArguments:(Ljava/lang/Class;Ljava/lang/Class;Ljava/util/Map;)Ljava/util/Map;#671#59 prob_bp = 0.49999833161943720000
org.apache.commons.lang3.reflect.TypeUtils:getTypeArguments:(Ljava/lang/Class;Ljava/lang/Class;Ljava/util/Map;)Ljava/util/Map;#671#41 prob_bp = 0.49999839618957076000
org.apache.commons.lang3.text.translate.LookupTranslator:translate:(Ljava/lang/CharSequence;ILjava/io/Writer;)I#65#1 prob_bp = 0.49999855895978520000
org.apache.commons.lang3.text.translate.LookupTranslator:translate:(Ljava/lang/CharSequence;ILjava/io/Writer;)I#65#0 prob_bp = 0.49999971548119120000
org.apache.commons.lang3.text.translate.AggregateTranslator:translate:(Ljava/lang/CharSequence;ILjava/io/Writer;)I#51#25 prob_bp = 0.49999989441928120000
org.apache.commons.lang3.text.translate.AggregateTranslator:translate:(Ljava/lang/CharSequence;ILjava/io/Writer;)I#51#23 prob_bp = 0.49999995653244970000
org.apache.commons.lang3.text.translate.AggregateTranslator:translate:(Ljava/lang/CharSequence;ILjava/io/Writer;)I#51#21 prob_bp = 0.49999997390554870000
org.apache.commons.lang3.reflect.TypeUtils:getTypeArguments:(Ljava/lang/Class;Ljava/lang/Class;Ljava/util/Map;)Ljava/util/Map;#671#38 prob_bp = 0.49999999430037323000
org.apache.commons.lang3.reflect.TypeUtils:getTypeArguments:(Ljava/lang/Class;Ljava/lang/Class;Ljava/util/Map;)Ljava/util/Map;#671#37 prob_bp = 0.49999999830548640000
org.apache.commons.lang3.text.translate.LookupTranslator:translate:(Ljava/lang/CharSequence;ILjava/io/Writer;)I#66#18 prob_bp = 0.49999999937675160000
org.apache.commons.lang3.reflect.TypeUtils:getTypeArguments:(Ljava/lang/reflect/Type;Ljava/lang/Class;Ljava/util/Map;)Ljava/util/Map;#548#12 prob_bp = 0.49999999954602925000
org.apache.commons.lang3.reflect.TypeUtils:getTypeArguments:(Ljava/lang/reflect/Type;Ljava/lang/Class;)Ljava/util/Map;#534#2 prob_bp = 0.49999999962255160000
org.apache.commons.lang3.reflect.TypeUtils:isAssignable:(Ljava/lang/reflect/Type;Ljava/lang/Class;)Z#131#52 prob_bp = 0.49999999992991230000
org.apache.commons.lang3.StringEscapeUtils:escapeHtml4:(Ljava/lang/String;)Ljava/lang/String;#433#0 prob_bp = 0.49999999999649810000
org.apache.commons.lang3.text.translate.LookupTranslator:translate:(Ljava/lang/CharSequence;ILjava/io/Writer;)I#66#11 prob_bp = 0.49999999999746870000
org.apache.commons.lang3.text.translate.LookupTranslator:translate:(Ljava/lang/CharSequence;ILjava/io/Writer;)I#66#13 prob_bp = 0.49999999999817213000
org.apache.commons.lang3.StringEscapeUtils:escapeHtml4:(Ljava/lang/String;)Ljava/lang/String;#433#4 prob_bp = 0.49999999999819040000
org.apache.commons.lang3.text.translate.LookupTranslator:translate:(Ljava/lang/CharSequence;ILjava/io/Writer;)I#66#6 prob_bp = 0.49999999999934990000
org.apache.commons.lang3.text.translate.LookupTranslator:translate:(Ljava/lang/CharSequence;ILjava/io/Writer;)I#66#8 prob_bp = 0.49999999999940775000
org.apache.commons.lang3.text.translate.LookupTranslator:translate:(Ljava/lang/CharSequence;ILjava/io/Writer;)I#66#12 prob_bp = 0.49999999999955774000
org.apache.commons.lang3.text.translate.LookupTranslator:translate:(Ljava/lang/CharSequence;ILjava/io/Writer;)I#66#7 prob_bp = 0.49999999999994366000
org.apache.commons.lang3.reflect.TypeUtils:isAssignable:(Ljava/lang/reflect/Type;Ljava/lang/Class;)Z#131#49 prob_bp = 0.49999999999999690000
org.apache.commons.lang3.reflect.TypeUtils:isAssignable:(Ljava/lang/reflect/Type;Ljava/lang/Class;)Z#131#45 prob_bp = 0.49999999999999895000
org.apache.commons.lang3.reflect.TypeUtils:getTypeArguments:(Ljava/lang/reflect/Type;Ljava/lang/Class;Ljava/util/Map;)Ljava/util/Map;#551#18 prob_bp = 0.49999999999999917000
