Belief propagation time: 87

Probabilities: 
Vars:131495
Stmts:3853
org.apache.commons.math3.analysis.function.StepFunction:value:(D)D#90#32#unexe#4 prob_bp = 0.49999999923077590000
org.apache.commons.math3.analysis.function.StepFunction:value:(D)D#96#52 prob_bp = 0.49999999984688864000
org.apache.commons.math3.analysis.function.StepFunction:value:(D)D#90#32 prob_bp = 0.49999999999712624000
org.apache.commons.math3.analysis.function.StepFunction:value:(D)D#90#31 prob_bp = 0.49999999999942546000
org.apache.commons.math3.analysis.function.StepFunction:value:(D)D#96#51 prob_bp = 0.49999999999985310000
org.apache.commons.math3.analysis.function.StepFunction:value:(D)D#96#50 prob_bp = 0.49999999999985884000
org.apache.commons.math3.analysis.function.Sin:value:(D)D#36#4 prob_bp = 0.49999999999999106000
org.apache.commons.math3.analysis.function.StepFunction:value:(D)D#96#47 prob_bp = 0.49999999999999856000
org.apache.commons.math3.analysis.function.StepFunction:value:(D)D#96#46 prob_bp = 0.49999999999999900000
org.apache.commons.math3.util.FastMath:sinQ:(DD)D#1752#189 prob_bp = 0.49999999999999906000
org.apache.commons.math3.util.FastMath$CodyWaite:<init>:(DD)V#3801#71 prob_bp = 0.49999999999999940000
org.apache.commons.math3.util.FastMath:polySine:(D)D#1656#11 prob_bp = 0.49999999999999940000
org.apache.commons.math3.util.FastMath:polySine:(D)D#1657#21 prob_bp = 0.49999999999999940000
org.apache.commons.math3.util.FastMath:polySine:(D)D#1658#31 prob_bp = 0.49999999999999940000
org.apache.commons.math3.util.FastMath:polySine:(D)D#1661#41 prob_bp = 0.49999999999999940000
org.apache.commons.math3.util.FastMath:polyCosine:(D)D#1676#11 prob_bp = 0.49999999999999940000
org.apache.commons.math3.util.FastMath:polyCosine:(D)D#1677#21 prob_bp = 0.49999999999999940000
org.apache.commons.math3.util.FastMath:polyCosine:(D)D#1678#31 prob_bp = 0.49999999999999940000
org.apache.commons.math3.util.FastMath:polyCosine:(D)D#1679#41 prob_bp = 0.49999999999999940000
org.apache.commons.math3.util.FastMath:sinQ:(DD)D#1710#101 prob_bp = 0.49999999999999940000
org.apache.commons.math3.util.FastMath:sinQ:(DD)D#1747#153 prob_bp = 0.49999999999999940000
org.apache.commons.math3.util.FastMath:sinQ:(DD)D#1748#162 prob_bp = 0.49999999999999940000
org.apache.commons.math3.util.FastMath:sinQ:(DD)D#1705#73 prob_bp = 0.49999999999999944000
org.apache.commons.math3.util.FastMath$CodyWaite:<init>:(DD)V#3806#105 prob_bp = 0.49999999999999950000
org.apache.commons.math3.util.FastMath:polyCosine:(D)D#1681#47 prob_bp = 0.49999999999999956000
org.apache.commons.math3.util.FastMath:<clinit>:()V#283#1104 prob_bp = 0.49999999999999960000
org.apache.commons.math3.util.FastMath:cosQ:(DD)D#1820#24 prob_bp = 0.49999999999999960000
org.apache.commons.math3.optimization.univariate.BrentOptimizer:doOptimize:()Lorg/apache/commons/math3/optimization/univariate/UnivariatePointValuePair;#155#146 prob_bp = 0.49999999999999967000
org.apache.commons.math3.util.FastMath:cosQ:(DD)D#1823#42 prob_bp = 0.49999999999999970000
org.apache.commons.math3.util.FastMath:polySine:(D)D#1656#12 prob_bp = 0.49999999999999970000
org.apache.commons.math3.util.FastMath:polyCosine:(D)D#1676#12 prob_bp = 0.49999999999999970000
org.apache.commons.math3.util.FastMath:sinQ:(DD)D#1749#173 prob_bp = 0.49999999999999970000
org.apache.commons.math3.util.FastMath:sinQ:(DD)D#1767#202 prob_bp = 0.49999999999999970000
org.apache.commons.math3.util.FastMath:sinQ:(DD)D#1795#249 prob_bp = 0.49999999999999970000
org.apache.commons.math3.util.FastMath:sinQ:(DD)D#1799#275 prob_bp = 0.49999999999999970000
org.apache.commons.math3.util.FastMath:sinQ:(DD)D#1800#282 prob_bp = 0.49999999999999970000
org.apache.commons.math3.util.FastMath:sinQ:(DD)D#1794#226#unexe#31 prob_bp = 0.49999999999999970000
org.apache.commons.math3.util.FastMath:<clinit>:()V#158#476 prob_bp = 0.49999999999999983000
org.apache.commons.math3.util.FastMath$CodyWaite:<init>:(DD)V#3800#57 prob_bp = 0.49999999999999983000
org.apache.commons.math3.util.FastMath$CodyWaite:<init>:(DD)V#3801#68 prob_bp = 0.49999999999999983000
org.apache.commons.math3.util.FastMath$CodyWaite:<init>:(DD)V#3819#133 prob_bp = 0.49999999999999983000
org.apache.commons.math3.util.FastMath:sin:(D)D#2255#223 prob_bp = 0.49999999999999983000
org.apache.commons.math3.util.FastMath:polyCosine:(D)D#1681#45 prob_bp = 0.49999999999999983000
org.apache.commons.math3.util.FastMath:sinQ:(DD)D#1803#286 prob_bp = 0.49999999999999983000
org.apache.commons.math3.optimization.univariate.BrentOptimizer:doOptimize:()Lorg/apache/commons/math3/optimization/univariate/UnivariatePointValuePair;#154#140 prob_bp = 0.49999999999999983000
org.apache.commons.math3.optimization.univariate.BrentOptimizer:doOptimize:()Lorg/apache/commons/math3/optimization/univariate/UnivariatePointValuePair;#155#156 prob_bp = 0.49999999999999983000
org.apache.commons.math3.util.Precision:equals:(DDI)Z#312#12 prob_bp = 0.49999999999999983000
org.apache.commons.math3.optimization.univariate.BrentOptimizer:doOptimize:()Lorg/apache/commons/math3/optimization/univariate/UnivariatePointValuePair;#260#699#unexe#15 prob_bp = 0.49999999999999983000
org.apache.commons.math3.optimization.univariate.BrentOptimizer:doOptimize:()Lorg/apache/commons/math3/optimization/univariate/UnivariatePointValuePair;#181#352 prob_bp = 0.49999999999999983000
org.apache.commons.math3.optimization.univariate.BrentOptimizer:doOptimize:()Lorg/apache/commons/math3/optimization/univariate/UnivariatePointValuePair;#181#356 prob_bp = 0.49999999999999983000
org.apache.commons.math3.optimization.univariate.BrentOptimizer:doOptimize:()Lorg/apache/commons/math3/optimization/univariate/UnivariatePointValuePair;#181#360 prob_bp = 0.49999999999999983000
org.apache.commons.math3.util.FastMath$CodyWaite:<init>:(DD)V#3806#94 prob_bp = 0.49999999999999990000
org.apache.commons.math3.util.FastMath:sinQ:(DD)D#1697#30 prob_bp = 0.49999999999999990000
org.apache.commons.math3.util.FastMath:sinQ:(DD)D#1740#113 prob_bp = 0.49999999999999990000
org.apache.commons.math3.util.FastMath:sinQ:(DD)D#1741#121 prob_bp = 0.49999999999999990000
org.apache.commons.math3.util.FastMath:sinQ:(DD)D#1742#124 prob_bp = 0.49999999999999990000
org.apache.commons.math3.util.FastMath:sinQ:(DD)D#1743#135 prob_bp = 0.49999999999999990000
org.apache.commons.math3.util.FastMath:sinQ:(DD)D#1746#146 prob_bp = 0.49999999999999990000
org.apache.commons.math3.util.FastMath:sinQ:(DD)D#1752#184 prob_bp = 0.49999999999999990000
org.apache.commons.math3.util.FastMath:sinQ:(DD)D#1752#190 prob_bp = 0.49999999999999990000
