Belief propagation time: 24

Probabilities: 
Vars:874725
Stmts:8626
org.joda.time.IllegalFieldValueException:getMessage:()Ljava/lang/String;#314#0 prob_bp = 0.07254815113104009000
org.joda.time.format.DateTimeFormatter:withLocale:(Ljava/util/Locale;)Lorg/joda/time/format/DateTimeFormatter;#193#61 prob_bp = 0.49975279311568840000
org.joda.time.format.DateTimeFormatter:withLocale:(Ljava/util/Locale;)Lorg/joda/time/format/DateTimeFormatter;#193#25 prob_bp = 0.49976237792932715000
org.joda.time.format.DateTimeParserBucket:computeMillis:(ZLjava/lang/String;)J#359#122 prob_bp = 0.49999790527274500000
org.joda.time.format.DateTimeFormatter:withLocale:(Ljava/util/Locale;)Lorg/joda/time/format/DateTimeFormatter;#190#20 prob_bp = 0.49999799485727914000
org.joda.time.DateTimeFieldType$StandardDateTimeFieldType:getField:(Lorg/joda/time/Chronology;)Lorg/joda/time/DateTimeField;#482#9 prob_bp = 0.49999947551146030000
org.joda.time.DateTimeFieldType$StandardDateTimeFieldType:getField:(Lorg/joda/time/Chronology;)Lorg/joda/time/DateTimeField;#482#6 prob_bp = 0.49999986889517734000
org.joda.time.format.DateTimeFormatter:withLocale:(Ljava/util/Locale;)Lorg/joda/time/format/DateTimeFormatter;#190#17 prob_bp = 0.49999995300860023000
org.joda.time.format.DateTimeFormatter:withLocale:(Ljava/util/Locale;)Lorg/joda/time/format/DateTimeFormatter;#190#12 prob_bp = 0.49999995919488440000
org.joda.time.format.DateTimeFormatter:withLocale:(Ljava/util/Locale;)Lorg/joda/time/format/DateTimeFormatter;#190#9 prob_bp = 0.49999996141240693000
org.joda.time.format.DateTimeFormatter:withLocale:(Ljava/util/Locale;)Lorg/joda/time/format/DateTimeFormatter;#190#8 prob_bp = 0.49999996657356416000
org.joda.time.DateTimeFieldType$StandardDateTimeFieldType:getField:(Lorg/joda/time/Chronology;)Lorg/joda/time/DateTimeField;#482#5 prob_bp = 0.49999996658274104000
org.joda.time.field.FieldUtils:verifyValueBounds:(Lorg/joda/time/DateTimeField;III)V#217#7 prob_bp = 0.49999997036286890000
org.joda.time.format.DateTimeParserBucket:computeMillis:(ZLjava/lang/String;)J#359#119 prob_bp = 0.49999998619606890000
org.joda.time.format.DateTimeFormatter:getLocale:()Ljava/util/Locale;#204#4 prob_bp = 0.49999999050899313000
org.joda.time.format.DateTimeParserBucket:saveField:(Lorg/joda/time/DateTimeFieldType;I)V#247#10 prob_bp = 0.49999999083444260000
org.joda.time.field.FieldUtils:verifyValueBounds:(Lorg/joda/time/DateTimeField;III)V#217#6 prob_bp = 0.49999999262872430000
org.joda.time.field.FieldUtils:verifyValueBounds:(Lorg/joda/time/DateTimeField;III)V#217#5 prob_bp = 0.49999999265658884000
org.joda.time.field.PreciseDurationDateTimeField:set:(JI)J#78#12 prob_bp = 0.49999999631358666000
org.joda.time.format.DateTimeParserBucket:saveField:(Lorg/joda/time/DateTimeFieldType;I)V#247#5 prob_bp = 0.49999999687192630000
org.joda.time.DateTimeUtils:getChronology:(Lorg/joda/time/Chronology;)Lorg/joda/time/Chronology;#282#1 prob_bp = 0.49999999770710063000
org.joda.time.format.DateTimeParserBucket:computeMillis:(ZLjava/lang/String;)J#358#116 prob_bp = 0.49999999837122816000
org.joda.time.DateTimeFieldType:year:()Lorg/joda/time/DateTimeFieldType;#327#3 prob_bp = 0.49999999874400020000
org.joda.time.DateTimeFieldType:year:()Lorg/joda/time/DateTimeFieldType;#327#0 prob_bp = 0.49999999883655943000
org.joda.time.DateTimeFieldType:<clinit>:()V#86#88 prob_bp = 0.49999999885978025000
org.joda.time.DateTimeUtils:getChronology:(Lorg/joda/time/Chronology;)Lorg/joda/time/Chronology;#282#0 prob_bp = 0.49999999943158830000
org.joda.time.format.DateTimeFormatterBuilder:toFormatter:()Lorg/joda/time/format/DateTimeFormatter;#114#36 prob_bp = 0.49999999952940510000
org.joda.time.chrono.BasicDayOfMonthDateTimeField:getMaximumValueForSet:(JI)I#96#9 prob_bp = 0.49999999953165625000
org.joda.time.field.PreciseDurationDateTimeField:set:(JI)J#78#1 prob_bp = 0.49999999956812130000
org.joda.time.DateTimeFieldType$StandardDateTimeFieldType:getField:(Lorg/joda/time/Chronology;)Lorg/joda/time/DateTimeField;#480#1 prob_bp = 0.49999999986030840000
org.joda.time.format.DateTimeFormatterBuilder:toFormatter:()Lorg/joda/time/format/DateTimeFormatter;#114#35 prob_bp = 0.49999999988303230000
org.joda.time.chrono.BasicGJChronology:getDaysInMonthMaxForSet:(JI)I#134#21 prob_bp = 0.49999999988315060000
org.joda.time.format.DateTimeFormatter:parseInto:(Lorg/joda/time/ReadWritableInstant;Ljava/lang/String;I)I#715#113 prob_bp = 0.49999999990486405000
org.joda.time.format.DateTimeParserBucket:computeMillis:(ZLjava/lang/String;)J#357#105 prob_bp = 0.49999999991359306000
org.joda.time.chrono.BasicGJChronology:getDaysInYearMonth:(II)I#120#5 prob_bp = 0.49999999991390940000
org.joda.time.format.DateTimeParserBucket$SavedField:set:(JZ)J#483#16 prob_bp = 0.49999999991392124000
org.joda.time.chrono.GregorianChronology:isLeapYear:(I)Z#197#26 prob_bp = 0.49999999992448040000
org.joda.time.chrono.GregorianChronology:isLeapYear:(I)Z#197#25 prob_bp = 0.49999999992709443000
org.joda.time.DateTimeFieldType$StandardDateTimeFieldType:getField:(Lorg/joda/time/Chronology;)Lorg/joda/time/DateTimeField;#480#0 prob_bp = 0.49999999996689260000
org.joda.time.format.DateTimeFormatter:getLocale:()Ljava/util/Locale;#204#1 prob_bp = 0.49999999996798280000
org.joda.time.format.DateTimeParserBucket:compareReverse:(Lorg/joda/time/DurationField;Lorg/joda/time/DurationField;)I#520#45 prob_bp = 0.49999999996861005000
org.joda.time.format.DateTimeFormatterBuilder:toFormatter:()Lorg/joda/time/format/DateTimeFormatter;#107#12#unexe#2 prob_bp = 0.49999999997083890000
org.joda.time.chrono.BasicChronology:getDaysInMonthMax:(J)I#586#21 prob_bp = 0.49999999997191824000
org.joda.time.field.BaseDurationField:compareTo:(Lorg/joda/time/DurationField;)I#152#24 prob_bp = 0.49999999997959155000
org.joda.time.format.DateTimeFormatter:withLocale:(Ljava/util/Locale;)Lorg/joda/time/format/DateTimeFormatter;#190#5 prob_bp = 0.49999999998308780000
org.joda.time.format.DateTimeParserBucket:compareReverse:(Lorg/joda/time/DurationField;Lorg/joda/time/DurationField;)I#520#44 prob_bp = 0.49999999998414710000
org.joda.time.format.DateTimeFormatter:withLocale:(Ljava/util/Locale;)Lorg/joda/time/format/DateTimeFormatter;#190#0 prob_bp = 0.49999999998534370000
org.joda.time.field.BaseDurationField:compareTo:(Ljava/lang/Object;)I#38#8 prob_bp = 0.49999999998853220000
