Belief propagation time: 93

Probabilities: 
Vars:28774
Stmts:3054
org.apache.commons.lang3.text.ExtendedMessageFormat:parseFormatDescription:(Ljava/lang/String;Ljava/text/ParsePosition;)Ljava/lang/String;#347#21 prob_bp = 0.49999999999999970000
org.apache.commons.lang3.text.ExtendedMessageFormat:applyPattern:(Ljava/lang/String;)V#181#257 prob_bp = 0.49999999999999980000
org.apache.commons.lang3.text.ExtendedMessageFormat:insertFormats:(Ljava/lang/String;Ljava/util/ArrayList;)Ljava/lang/String;#383#53 prob_bp = 0.49999999999999983000
org.apache.commons.lang3.text.ExtendedMessageFormatTest$UpperCaseFormatFactory:<clinit>:()V#423#8 prob_bp = 0.49999999999999990000
org.apache.commons.lang3.text.ExtendedMessageFormat:applyPattern:(Ljava/lang/String;)V#167#155 prob_bp = 0.49999999999999990000
org.apache.commons.lang3.text.ExtendedMessageFormat:readArgumentIndex:(Ljava/lang/String;Ljava/text/ParsePosition;)I#305#29 prob_bp = 0.49999999999999990000
org.apache.commons.lang3.text.ExtendedMessageFormat:applyPattern:(Ljava/lang/String;)V#190#340 prob_bp = 0.49999999999999994000
org.apache.commons.lang3.text.ExtendedMessageFormat:applyPattern:(Ljava/lang/String;)V#191#351 prob_bp = 0.49999999999999994000
org.apache.commons.lang3.text.ExtendedMessageFormat:applyPattern:(Ljava/lang/String;)V#164#130 prob_bp = 0.49999999999999994000
org.apache.commons.lang3.text.ExtendedMessageFormat:seekNonWs:(Ljava/lang/String;Ljava/text/ParsePosition;)V#422#21 prob_bp = 0.49999999999999994000
org.apache.commons.lang3.text.ExtendedMessageFormat:seekNonWs:(Ljava/lang/String;Ljava/text/ParsePosition;)V#422#22 prob_bp = 0.49999999999999994000
org.apache.commons.lang3.text.ExtendedMessageFormat:readArgumentIndex:(Ljava/lang/String;Ljava/text/ParsePosition;)I#305#23 prob_bp = 0.49999999999999994000
org.apache.commons.lang3.text.ExtendedMessageFormat:readArgumentIndex:(Ljava/lang/String;Ljava/text/ParsePosition;)I#305#36 prob_bp = 0.49999999999999994000
org.apache.commons.lang3.text.ExtendedMessageFormat:readArgumentIndex:(Ljava/lang/String;Ljava/text/ParsePosition;)I#306#40 prob_bp = 0.49999999999999994000
org.apache.commons.lang3.text.ExtendedMessageFormat:readArgumentIndex:(Ljava/lang/String;Ljava/text/ParsePosition;)I#307#49 prob_bp = 0.49999999999999994000
org.apache.commons.lang3.text.ExtendedMessageFormat:readArgumentIndex:(Ljava/lang/String;Ljava/text/ParsePosition;)I#315#93 prob_bp = 0.49999999999999994000
org.apache.commons.lang3.text.ExtendedMessageFormat:readArgumentIndex:(Ljava/lang/String;Ljava/text/ParsePosition;)I#323#128 prob_bp = 0.49999999999999994000
org.apache.commons.lang3.text.ExtendedMessageFormat:readArgumentIndex:(Ljava/lang/String;Ljava/text/ParsePosition;)I#323#131 prob_bp = 0.49999999999999994000
org.apache.commons.lang3.text.ExtendedMessageFormat:readArgumentIndex:(Ljava/lang/String;Ljava/text/ParsePosition;)I#305#150 prob_bp = 0.49999999999999994000
org.apache.commons.lang3.text.ExtendedMessageFormat:applyPattern:(Ljava/lang/String;)V#168#160 prob_bp = 0.49999999999999994000
org.apache.commons.lang3.text.ExtendedMessageFormat:applyPattern:(Ljava/lang/String;)V#172#188 prob_bp = 0.49999999999999994000
org.apache.commons.lang3.text.ExtendedMessageFormat:applyPattern:(Ljava/lang/String;)V#172#193 prob_bp = 0.49999999999999994000
org.apache.commons.lang3.text.ExtendedMessageFormat:applyPattern:(Ljava/lang/String;)V#173#202 prob_bp = 0.49999999999999994000
org.apache.commons.lang3.text.ExtendedMessageFormat:parseFormatDescription:(Ljava/lang/String;Ljava/text/ParsePosition;)Ljava/lang/String;#347#28 prob_bp = 0.49999999999999994000
org.apache.commons.lang3.text.ExtendedMessageFormat:parseFormatDescription:(Ljava/lang/String;Ljava/text/ParsePosition;)Ljava/lang/String;#347#106 prob_bp = 0.49999999999999994000
org.apache.commons.lang3.text.ExtendedMessageFormat:parseFormatDescription:(Ljava/lang/String;Ljava/text/ParsePosition;)Ljava/lang/String;#355#93 prob_bp = 0.49999999999999994000
org.apache.commons.lang3.text.ExtendedMessageFormat:applyPattern:(Ljava/lang/String;)V#175#213 prob_bp = 0.49999999999999994000
org.apache.commons.lang3.text.ExtendedMessageFormat:getFormat:(Ljava/lang/String;)Ljava/text/Format;#278#8 prob_bp = 0.49999999999999994000
org.apache.commons.lang3.text.ExtendedMessageFormat:getFormat:(Ljava/lang/String;)Ljava/text/Format;#285#47 prob_bp = 0.49999999999999994000
org.apache.commons.lang3.text.ExtendedMessageFormat:applyPattern:(Ljava/lang/String;)V#181#255 prob_bp = 0.49999999999999994000
org.apache.commons.lang3.text.ExtendedMessageFormat:applyPattern:(Ljava/lang/String;)V#183#278 prob_bp = 0.49999999999999994000
org.apache.commons.lang3.text.ExtendedMessageFormat:applyPattern:(Ljava/lang/String;)V#183#284 prob_bp = 0.49999999999999994000
org.apache.commons.lang3.text.ExtendedMessageFormat:applyPattern:(Ljava/lang/String;)V#195#376 prob_bp = 0.49999999999999994000
org.apache.commons.lang3.text.ExtendedMessageFormat:insertFormats:(Ljava/lang/String;Ljava/util/ArrayList;)Ljava/lang/String;#375#1 prob_bp = 0.49999999999999994000
org.apache.commons.lang3.text.ExtendedMessageFormat:insertFormats:(Ljava/lang/String;Ljava/util/ArrayList;)Ljava/lang/String;#382#46 prob_bp = 0.49999999999999994000
org.apache.commons.lang3.text.ExtendedMessageFormat:insertFormats:(Ljava/lang/String;Ljava/util/ArrayList;)Ljava/lang/String;#383#61 prob_bp = 0.49999999999999994000
org.apache.commons.lang3.text.ExtendedMessageFormat:insertFormats:(Ljava/lang/String;Ljava/util/ArrayList;)Ljava/lang/String;#384#63 prob_bp = 0.49999999999999994000
org.apache.commons.lang3.text.ExtendedMessageFormat:insertFormats:(Ljava/lang/String;Ljava/util/ArrayList;)Ljava/lang/String;#405#188 prob_bp = 0.49999999999999994000
org.apache.commons.lang3.text.ExtendedMessageFormat:insertFormats:(Ljava/lang/String;Ljava/util/ArrayList;)Ljava/lang/String;#389#113 prob_bp = 0.49999999999999994000
org.apache.commons.lang3.text.ExtendedMessageFormat:insertFormats:(Ljava/lang/String;Ljava/util/ArrayList;)Ljava/lang/String;#390#119 prob_bp = 0.49999999999999994000
org.apache.commons.lang3.text.ExtendedMessageFormat:insertFormats:(Ljava/lang/String;Ljava/util/ArrayList;)Ljava/lang/String;#392#134 prob_bp = 0.49999999999999994000
org.apache.commons.lang3.text.ExtendedMessageFormat:applyPattern:(Ljava/lang/String;)V#157#66 prob_bp = 0.50000000000000000000
org.apache.commons.lang3.text.ExtendedMessageFormat:applyPattern:(Ljava/lang/String;)V#190#345 prob_bp = 0.50000000000000000000
