Belief propagation time: 100

Probabilities: 
Vars:194142
Stmts:15479
org.apache.commons.math.optimization.RealPointValuePair:getPoint:()[D#70#10 prob_bp = 0.49994985113748850000
org.apache.commons.math.optimization.RealPointValuePair:getPoint:()[D#70#7 prob_bp = 0.49998822531097303000
org.apache.commons.math.optimization.RealPointValuePair:getPoint:()[D#70#4 prob_bp = 0.49999766726455086000
org.apache.commons.math.optimization.RealPointValuePair:getPoint:()[D#70#1 prob_bp = 0.49999999040993526000
org.apache.commons.math.optimization.RealPointValuePair:getPoint:()[D#70#0 prob_bp = 0.49999999620812320000
org.apache.commons.math.optimization.RealPointValuePair:<init>:([DD)V#49#12 prob_bp = 0.49999999986399035000
org.apache.commons.math.optimization.RealPointValuePair:<init>:([DD)V#49#4 prob_bp = 0.49999999989495580000
org.apache.commons.math.optimization.RealPointValuePair:<init>:([DD)V#49#9 prob_bp = 0.49999999996616040000
org.apache.commons.math.optimization.RealPointValuePair:<init>:([DD)V#49#6 prob_bp = 0.49999999999129857000
org.apache.commons.math.optimization.RealPointValuePair:<init>:([DD)V#49#5 prob_bp = 0.49999999999748396000
org.apache.commons.math.optimization.linear.SimplexTableau:getSolution:()Lorg/apache/commons/math/optimization/RealPointValuePair;#343#148 prob_bp = 0.49999999999975464000
org.apache.commons.math.optimization.linear.SimplexTableau:getNormalizedConstraints:()Ljava/util/List;#200#43 prob_bp = 0.49999999999999906000
org.apache.commons.math.optimization.linear.LinearConstraint:<init>:(Lorg/apache/commons/math/linear/RealVector;Lorg/apache/commons/math/optimization/linear/Relationship;D)V#102#16 prob_bp = 0.49999999999999940000
org.apache.commons.math.optimization.linear.SimplexTableau:getNormalizedConstraints:()Ljava/util/List;#200#37 prob_bp = 0.49999999999999970000
org.apache.commons.math.optimization.linear.SimplexSolver:doIteration:(Lorg/apache/commons/math/optimization/linear/SimplexTableau;)V#117#81 prob_bp = 0.49999999999999970000
org.apache.commons.math.optimization.linear.SimplexSolver:doIteration:(Lorg/apache/commons/math/optimization/linear/SimplexTableau;)V#111#34 prob_bp = 0.49999999999999980000
org.apache.commons.math.optimization.linear.SimplexTableau:getSlackVariableOffset:()I#419#1 prob_bp = 0.49999999999999983000
org.apache.commons.math.optimization.linear.SimplexSolver:doIteration:(Lorg/apache/commons/math/optimization/linear/SimplexTableau;)V#105#12 prob_bp = 0.49999999999999983000
org.apache.commons.math.optimization.linear.SimplexSolver:getPivotRow:(ILorg/apache/commons/math/optimization/linear/SimplexTableau;)Ljava/lang/Integer;#80#30 prob_bp = 0.49999999999999983000
org.apache.commons.math.optimization.linear.SimplexTableau:createTableau:(Z)[[D#154#249 prob_bp = 0.49999999999999990000
org.apache.commons.math.optimization.linear.SimplexSolver:getPivotColumn:(Lorg/apache/commons/math/optimization/linear/SimplexTableau;)Ljava/lang/Integer;#62#24 prob_bp = 0.49999999999999990000
org.apache.commons.math.optimization.linear.SimplexTableau:divideRow:(ID)V#357#23 prob_bp = 0.49999999999999990000
org.apache.commons.math.optimization.linear.LinearConstraint:<init>:(Lorg/apache/commons/math/linear/RealVector;Lorg/apache/commons/math/optimization/linear/Relationship;D)V#102#14 prob_bp = 0.49999999999999994000
org.apache.commons.math.optimization.linear.AbstractLinearOptimizer:<init>:()V#62#7 prob_bp = 0.49999999999999994000
org.apache.commons.math.optimization.linear.LinearObjectiveFunction:getCoefficients:()Lorg/apache/commons/math/linear/RealVector;#75#0 prob_bp = 0.49999999999999994000
org.apache.commons.math.optimization.linear.SimplexTableau:createTableau:(Z)[[D#126#4 prob_bp = 0.49999999999999994000
org.apache.commons.math.optimization.linear.SimplexTableau:createTableau:(Z)[[D#127#10 prob_bp = 0.49999999999999994000
org.apache.commons.math.optimization.linear.SimplexTableau:createTableau:(Z)[[D#127#13 prob_bp = 0.49999999999999994000
org.apache.commons.math.optimization.linear.SimplexTableau:createTableau:(Z)[[D#127#18 prob_bp = 0.49999999999999994000
org.apache.commons.math.optimization.linear.SimplexTableau:createTableau:(Z)[[D#127#25 prob_bp = 0.49999999999999994000
org.apache.commons.math.optimization.linear.SimplexTableau:createTableau:(Z)[[D#129#27 prob_bp = 0.49999999999999994000
org.apache.commons.math.optimization.linear.SimplexTableau:getSlackVariableOffset:()I#419#4 prob_bp = 0.49999999999999994000
org.apache.commons.math.optimization.linear.SimplexTableau:createTableau:(Z)[[D#170#339 prob_bp = 0.49999999999999994000
org.apache.commons.math.optimization.linear.SimplexSolver:solvePhase1:(Lorg/apache/commons/math/optimization/linear/SimplexTableau;)V#167#0 prob_bp = 0.49999999999999994000
org.apache.commons.math.optimization.linear.SimplexSolver:solvePhase1:(Lorg/apache/commons/math/optimization/linear/SimplexTableau;)V#167#4 prob_bp = 0.49999999999999994000
org.apache.commons.math.optimization.linear.SimplexSolver:isOptimal:(Lorg/apache/commons/math/optimization/linear/SimplexTableau;)Z#146#0 prob_bp = 0.49999999999999994000
org.apache.commons.math.optimization.linear.SimplexSolver:isOptimal:(Lorg/apache/commons/math/optimization/linear/SimplexTableau;)Z#149#10 prob_bp = 0.49999999999999994000
org.apache.commons.math.optimization.linear.SimplexSolver:isOptimal:(Lorg/apache/commons/math/optimization/linear/SimplexTableau;)Z#150#24 prob_bp = 0.49999999999999994000
org.apache.commons.math.optimization.linear.SimplexSolver:doOptimize:()Lorg/apache/commons/math/optimization/RealPointValuePair;#189#42 prob_bp = 0.49999999999999994000
org.apache.commons.math.optimization.linear.SimplexSolver:doIteration:(Lorg/apache/commons/math/optimization/linear/SimplexTableau;)V#102#1 prob_bp = 0.49999999999999994000
org.apache.commons.math.optimization.linear.AbstractLinearOptimizer:incrementIterationsCounter:()V#86#5 prob_bp = 0.49999999999999994000
org.apache.commons.math.optimization.linear.AbstractLinearOptimizer:incrementIterationsCounter:()V#86#11 prob_bp = 0.49999999999999994000
org.apache.commons.math.optimization.linear.SimplexSolver:doIteration:(Lorg/apache/commons/math/optimization/linear/SimplexTableau;)V#104#4 prob_bp = 0.49999999999999994000
org.apache.commons.math.optimization.linear.SimplexSolver:doIteration:(Lorg/apache/commons/math/optimization/linear/SimplexTableau;)V#104#5 prob_bp = 0.49999999999999994000
org.apache.commons.math.optimization.linear.SimplexSolver:getPivotColumn:(Lorg/apache/commons/math/optimization/linear/SimplexTableau;)Ljava/lang/Integer;#59#0 prob_bp = 0.49999999999999994000
org.apache.commons.math.optimization.linear.SimplexSolver:getPivotColumn:(Lorg/apache/commons/math/optimization/linear/SimplexTableau;)Ljava/lang/Integer;#59#1 prob_bp = 0.49999999999999994000
org.apache.commons.math.optimization.linear.SimplexSolver:getPivotColumn:(Lorg/apache/commons/math/optimization/linear/SimplexTableau;)Ljava/lang/Integer;#61#14 prob_bp = 0.49999999999999994000
